SCHD_DATE,MONTH,DAY_OF_WEEK,HOUR,DIFF,INCREASED_UNITS,STAFFED_UNITS,AVERAGE_DEMAND,MAX_TEMPERATURE,EVENT,DISPATCH_ONE_OLD,DISPATCH_ONE,XXM_DISPATCHES
6/20/2017,6,3,5,0.936,0,8,7.064,72,0,0,0,0
6/20/2017,6,3,17,1.904,0,24,22.096,72,0,0,0,0
6/20/2017,6,3,9,2.083,0,20,17.917,72,0,0,0,0
6/20/2017,6,3,16,2.776,-3,25,22.224,72,0,0,0,0
6/20/2017,6,3,10,2.808,1,24,21.192,72,0,0,0,0
6/20/2017,6,3,4,2.949,1,11,8.051,72,0,0,0,0
6/20/2017,6,3,8,3.769,-1,17,13.231,72,0,0,0,0
6/20/2017,6,3,22,3.846,2,20,16.154,72,0,0,0,0
6/20/2017,6,3,20,4.083,-10,22,17.917,72,0,0,0,0
6/20/2017,6,3,21,4.115,4,21,16.885,72,0,0,0,0
6/20/2017,6,3,12,4.282,-10,25,20.718,72,0,0,0,0
6/20/2017,6,3,15,4.603,-4,26,21.397,72,0,0,0,0
6/20/2017,6,3,11,4.699,0,25,20.301,72,0,0,0,0
6/20/2017,6,3,13,4.821,6,26,21.179,72,0,0,0,0
6/20/2017,6,3,7,4.846,12,14,9.154,72,0,1,0,3
6/20/2017,6,3,14,5.301,2,26,20.699,72,0,0,0,0
6/20/2017,6,3,23,6.365,0,20,13.635,72,0,0,0,0
6/20/2017,6,3,19,6.378,1,25,18.622,72,0,0,0,0
6/20/2017,6,3,18,6.526,-2,26,19.474,72,0,0,0,0
6/20/2017,6,3,0,7.487,-4,19,11.513,72,0,0,0,0
6/20/2017,6,3,1,7.788,-11,19,11.212,72,0,0,0,0
6/20/2017,6,3,3,8.256,-1,16,7.744,72,0,0,0,0
6/20/2017,6,3,2,10.314,-2,19,8.686,72,0,0,0,0
6/24/2017,6,7,15,1.372,3,20,18.628,69,0,0,0,0
6/24/2017,6,7,14,1.506,-4,21,19.494,69,0,0,0,0
6/24/2017,6,7,12,2.186,-6,20,17.814,69,0,0,0,0
6/24/2017,6,7,13,2.321,0,21,18.679,69,0,0,0,0
6/24/2017,6,7,11,2.596,0,19,16.404,69,0,0,0,0
6/24/2017,6,7,17,2.686,-3,22,19.314,69,0,1,0,1
6/24/2017,6,7,21,3.596,-10,22,18.404,69,0,0,0,0
6/24/2017,6,7,5,3.615,-3,11,7.385,69,0,0,0,0
6/24/2017,6,7,20,4.019,3,23,18.981,69,0,0,0,0
6/24/2017,6,7,10,4.16,4,19,14.84,69,0,1,0,1
6/24/2017,6,7,6,4.179,1,11,6.821,69,0,0,0,0
6/24/2017,6,7,8,4.385,2,15,10.615,69,0,0,0,0
6/24/2017,6,7,0,4.481,-4,20,15.519,69,0,0,0,0
6/24/2017,6,7,16,4.609,-3,24,19.391,69,0,0,0,0
6/24/2017,6,7,9,4.628,1,17,12.372,69,0,0,0,0
6/24/2017,6,7,18,4.769,6,24,19.231,69,0,1,0,1
6/24/2017,6,7,22,4.808,-2,21,16.192,69,0,0,0,0
6/24/2017,6,7,19,5.071,-5,25,19.929,69,0,0,0,0
6/24/2017,6,7,23,5.327,4,21,15.673,69,0,0,0,0
6/24/2017,6,7,1,5.359,3,20,14.641,69,0,0,0,0
6/24/2017,6,7,7,5.821,3,14,8.179,69,0,0,0,0
6/24/2017,6,7,3,5.942,-1,17,11.058,69,0,0,0,0
6/24/2017,6,7,2,6.705,-1,20,13.295,69,0,0,0,0
6/24/2017,6,7,4,7.66,-3,16,8.34,69,0,0,0,0
6/25/2017,6,1,5,2.487,2,10,7.513,68,1,0,0,0
6/25/2017,6,1,4,2.596,-3,12,9.404,68,1,0,0,0
6/25/2017,6,1,6,2.987,-2,10,7.013,68,1,0,0,0
6/25/2017,6,1,3,3.045,0,16,12.955,68,1,0,0,0
6/25/2017,6,1,21,3.577,-10,19,15.423,68,1,0,0,0
6/25/2017,6,1,22,3.891,0,18,14.109,68,1,0,0,0
6/25/2017,6,1,1,4.154,-1,20,15.846,68,1,0,0,0
6/25/2017,6,1,23,4.404,-2,18,13.596,68,1,0,0,0
6/25/2017,6,1,20,4.949,0,22,17.051,68,1,0,0,0
6/25/2017,6,1,14,5.551,-1,24,18.449,68,1,0,0,0
6/25/2017,6,1,17,5.571,14,24,18.429,68,1,0,0,0
6/25/2017,6,1,12,5.654,1,23,17.346,68,1,0,0,0
6/25/2017,6,1,2,5.756,1,20,14.244,68,1,0,0,0
6/25/2017,6,1,0,5.808,-10,20,14.192,68,1,0,0,0
6/25/2017,6,1,13,6.295,-3,24,17.705,68,1,0,0,0
6/25/2017,6,1,7,6.532,3,15,8.468,68,1,0,0,0
6/25/2017,6,1,15,6.763,0,24,17.237,68,1,0,0,0
6/25/2017,6,1,16,6.776,3,25,18.224,68,1,0,0,0
6/25/2017,6,1,19,6.782,11,24,17.218,68,1,0,0,0
6/25/2017,6,1,11,7,4,23,16,68,1,0,0,0
6/25/2017,6,1,8,7.051,10,18,10.949,68,1,0,0,0
6/25/2017,6,1,10,7.34,-2,22,14.66,68,1,0,0,0
6/25/2017,6,1,18,7.385,-4,24,16.615,68,1,1,0,1
6/25/2017,6,1,9,7.853,4,20,12.147,68,1,0,0,0
6/26/2017,6,2,12,1.981,1,24,22.019,73,0,0,0,0
6/26/2017,6,2,14,3.128,-1,25,21.872,73,0,0,0,0
6/26/2017,6,2,11,3.212,-1,24,20.788,73,0,0,0,0
6/26/2017,6,2,10,3.218,3,23,19.782,73,0,0,0,0
6/26/2017,6,2,16,3.564,0,25,21.436,73,0,0,0,0
6/26/2017,6,2,9,3.744,0,20,16.256,73,0,0,0,0
6/26/2017,6,2,15,3.936,-10,25,21.064,73,0,0,0,0
6/26/2017,6,2,17,4,5,24,20,73,0,0,0,0
6/26/2017,6,2,4,4.096,4,11,6.904,73,0,0,0,0
6/26/2017,6,2,6,4.096,1,11,6.904,73,0,0,0,0
6/26/2017,6,2,0,4.128,0,17,12.872,73,0,0,0,0
6/26/2017,6,2,13,4.147,1,25,20.853,73,0,0,0,0
6/26/2017,6,2,5,4.269,-4,10,5.731,73,0,0,0,0
6/26/2017,6,2,3,5.09,-1,14,8.91,73,0,0,0,0
6/26/2017,6,2,21,5.199,2,22,16.801,73,0,0,0,0
6/26/2017,6,2,8,5.295,1,18,12.705,73,0,0,0,0
6/26/2017,6,2,1,5.468,-2,17,11.532,73,0,0,0,0
6/26/2017,6,2,22,5.923,-2,21,15.077,73,0,0,0,0
6/26/2017,6,2,7,6.391,4,16,9.609,73,0,0,0,0
6/26/2017,6,2,20,6.853,-13,24,17.147,73,0,0,0,0
6/26/2017,6,2,2,7.442,-1,17,9.558,73,0,0,0,0
6/26/2017,6,2,23,7.949,-7,21,13.051,73,0,0,0,0
6/26/2017,6,2,19,9.75,4,26,16.25,73,0,0,0,0
6/26/2017,6,2,18,10.051,1,28,17.949,73,0,1,0,3
7/7/2017,7,6,23,4.25,-3,20,15.75,81,0,1,0,1
7/7/2017,7,6,22,4.301,-1,21,16.699,81,0,0,0,0
7/7/2017,7,6,18,4.769,-2,25,20.231,81,0,0,0,0
7/7/2017,7,6,17,4.91,10,26,21.09,81,0,0,0,0
7/7/2017,7,6,20,5.032,13,24,18.968,81,0,0,0,0
7/7/2017,7,6,9,5.058,12,20,14.942,81,0,0,0,0
7/7/2017,7,6,21,5.147,0,23,17.853,81,0,1,0,1
7/7/2017,7,6,13,5.333,-1,27,21.667,81,0,0,0,0
7/7/2017,7,6,11,5.404,1,26,20.596,81,0,0,0,0
7/7/2017,7,6,14,5.551,1,28,22.449,81,0,0,0,0
7/7/2017,7,6,12,5.596,-4,26,20.404,81,0,0,0,0
7/7/2017,7,6,19,5.897,-1,26,20.103,81,0,0,0,0
7/7/2017,7,6,16,6.378,-5,29,22.622,81,0,0,0,0
7/7/2017,7,6,10,6.673,12,25,18.327,81,0,0,0,0
7/7/2017,7,6,0,6.699,-2,20,13.301,81,0,0,0,0
7/7/2017,7,6,4,6.769,0,13,6.231,81,0,0,0,0
7/7/2017,7,6,15,6.929,3,31,24.071,81,0,0,0,0
7/7/2017,7,6,8,7.026,1,19,11.974,81,0,0,0,0
7/7/2017,7,6,7,7.122,0,16,8.878,81,0,0,0,0
7/7/2017,7,6,5,7.327,-1,13,5.673,81,0,0,0,0
7/7/2017,7,6,6,7.75,0,14,6.25,81,0,0,0,0
7/7/2017,7,6,1,7.994,0,20,12.006,81,0,0,0,0
7/7/2017,7,6,3,8.468,0,17,8.532,81,0,0,0,0
7/7/2017,7,6,2,9.282,-2,20,10.718,81,0,0,0,0
7/16/2017,7,1,5,0.481,-5,8,7.519,84,0,0,0,0
7/16/2017,7,1,3,2.218,-1,15,12.782,84,0,0,0,0
7/16/2017,7,1,6,2.462,0,9,6.538,84,0,0,0,0
7/16/2017,7,1,4,2.744,0,12,9.256,84,0,0,0,0
7/16/2017,7,1,21,3.397,-1,19,15.603,84,0,0,0,0
7/16/2017,7,1,20,3.647,-1,21,17.353,84,0,0,0,0
7/16/2017,7,1,18,3.763,-3,20,16.237,84,0,0,0,0
7/16/2017,7,1,22,4.038,-1,18,13.962,84,0,1,0,2
7/16/2017,7,1,23,4.487,-2,18,13.513,84,0,0,0,0
7/16/2017,7,1,14,4.782,0,23,18.218,84,0,0,0,0
7/16/2017,7,1,19,4.814,5,22,17.186,84,0,0,0,0
7/16/2017,7,1,12,4.994,0,22,17.006,84,0,0,0,0
7/16/2017,7,1,17,5.455,1,24,18.545,84,0,0,0,0
7/16/2017,7,1,1,5.558,-1,21,15.442,84,0,0,0,0
7/16/2017,7,1,16,5.635,-3,24,18.365,84,0,0,0,0
7/16/2017,7,1,13,5.705,2,23,17.295,84,0,0,0,0
7/16/2017,7,1,15,5.801,4,23,17.199,84,0,0,0,0
7/16/2017,7,1,2,6.083,11,20,13.917,84,0,0,0,0
7/16/2017,7,1,11,6.212,0,22,15.788,84,0,0,0,0
7/16/2017,7,1,10,6.346,6,21,14.654,84,0,0,0,0
7/16/2017,7,1,8,6.744,4,18,11.256,84,0,0,0,0
7/16/2017,7,1,9,6.782,-2,19,12.218,84,0,0,0,0
7/16/2017,7,1,0,7.5,-2,21,13.5,84,0,0,0,0
7/16/2017,7,1,7,8.827,-1,17,8.173,84,0,0,0,0
7/17/2017,7,2,5,0.494,-2,6,5.506,72,0,1,1,1
7/17/2017,7,2,12,1.929,-1,24,22.071,72,0,0,0,0
7/17/2017,7,2,6,2.199,0,9,6.801,72,0,0,0,0
7/17/2017,7,2,4,2.795,2,10,7.205,72,0,0,0,0
7/17/2017,7,2,10,3.263,3,23,19.737,72,0,0,0,0
7/17/2017,7,2,18,3.397,-15,22,18.603,72,0,0,0,0
7/17/2017,7,2,11,3.564,-1,24,20.436,72,0,0,0,0
7/17/2017,7,2,21,3.571,-1,20,16.429,72,0,0,0,0
7/17/2017,7,2,13,3.712,4,25,21.288,72,0,0,0,0
7/17/2017,7,2,9,3.878,1,20,16.122,72,0,0,0,0
7/17/2017,7,2,14,4.173,-3,26,21.827,72,0,1,0,1
7/17/2017,7,2,23,4.436,-1,18,13.564,72,0,0,0,0
7/17/2017,7,2,22,4.442,0,19,14.558,72,0,0,0,0
7/17/2017,7,2,0,4.635,0,17,12.365,72,0,0,0,0
7/17/2017,7,2,17,4.846,-2,25,20.154,72,0,0,0,0
7/17/2017,7,2,20,5.365,0,22,16.635,72,0,0,0,0
7/17/2017,7,2,3,5.41,1,14,8.59,72,0,0,0,0
7/17/2017,7,2,8,5.468,0,18,12.532,72,0,0,0,0
7/17/2017,7,2,1,5.558,-14,17,11.442,72,0,0,0,0
7/17/2017,7,2,15,5.647,-1,26,20.353,72,0,0,0,0
7/17/2017,7,2,19,6.436,1,23,16.564,72,0,0,0,0
7/17/2017,7,2,7,6.615,1,16,9.385,72,0,0,0,0
7/17/2017,7,2,16,6.641,-7,27,20.359,72,0,0,0,0
7/17/2017,7,2,2,7.75,3,17,9.25,72,0,0,0,0
7/25/2017,7,3,6,3.878,0,11,7.122,77,0,0,0,0
7/25/2017,7,3,9,4.59,4,22,17.41,77,0,0,0,0
7/25/2017,7,3,5,4.635,1,11,6.365,77,0,0,0,0
7/25/2017,7,3,10,5.282,-5,26,20.718,77,0,0,0,0
7/25/2017,7,3,7,5.679,2,15,9.321,77,0,0,0,0
7/25/2017,7,3,4,5.987,-2,13,7.013,77,0,0,0,0
7/25/2017,7,3,8,6.705,0,20,13.295,77,0,0,0,0
7/25/2017,7,3,22,6.782,-3,23,16.218,77,0,0,0,0
7/25/2017,7,3,17,7.25,-5,29,21.75,77,0,0,0,0
7/25/2017,7,3,12,7.365,5,27,19.635,77,0,0,0,0
7/25/2017,7,3,11,7.609,1,27,19.391,77,0,0,0,0
7/25/2017,7,3,23,7.66,2,22,14.34,77,0,0,0,0
7/25/2017,7,3,20,7.673,-2,25,17.327,77,0,0,0,0
7/25/2017,7,3,21,7.673,-6,24,16.327,77,0,0,0,0
7/25/2017,7,3,15,8.109,-3,29,20.891,77,0,0,0,0
7/25/2017,7,3,14,8.391,10,29,20.609,77,0,0,0,0
7/25/2017,7,3,0,8.718,-2,20,11.282,77,0,0,0,0
7/25/2017,7,3,3,9.346,5,17,7.654,77,0,0,0,0
7/25/2017,7,3,13,9.397,-3,29,19.603,77,0,0,0,0
7/25/2017,7,3,19,9.5,-10,28,18.5,77,0,0,0,0
7/25/2017,7,3,1,10.321,-2,20,9.679,77,0,0,0,0
7/25/2017,7,3,16,10.353,2,32,21.647,77,0,0,0,0
7/25/2017,7,3,2,11.59,-1,20,8.41,77,0,0,0,0
7/25/2017,7,3,18,12.436,10,32,19.564,77,0,1,0,1
7/28/2017,7,6,16,0.462,0,23,22.538,67,0,0,0,0
7/28/2017,7,6,13,2.147,-1,24,21.853,67,0,0,0,0
7/28/2017,7,6,14,2.327,-2,25,22.673,67,0,0,0,0
7/28/2017,7,6,15,2.378,-3,27,24.622,67,0,0,0,0
7/28/2017,7,6,12,2.5,1,23,20.5,67,0,0,0,0
7/28/2017,7,6,11,2.513,3,23,20.487,67,0,0,0,0
7/28/2017,7,6,7,3.981,5,13,9.019,67,0,0,0,0
7/28/2017,7,6,6,3.987,1,10,6.013,67,0,0,0,0
7/28/2017,7,6,10,4,3,22,18,67,0,0,0,0
7/28/2017,7,6,9,4.231,6,19,14.769,67,0,0,0,0
7/28/2017,7,6,5,4.385,-3,10,5.615,67,0,0,0,0
7/28/2017,7,6,21,4.942,-7,23,18.058,67,0,0,0,0
7/28/2017,7,6,22,5.006,11,22,16.994,67,0,0,0,0
7/28/2017,7,6,23,5.045,-11,21,15.955,67,0,0,0,0
7/28/2017,7,6,4,5.647,0,12,6.353,67,0,0,0,0
7/28/2017,7,6,20,6.058,0,25,18.942,67,0,0,0,0
7/28/2017,7,6,8,6.468,0,18,11.532,67,0,0,0,0
7/28/2017,7,6,0,6.692,0,19,12.308,67,0,0,0,0
7/28/2017,7,6,3,7.5,1,16,8.5,67,0,1,0,1
7/28/2017,7,6,17,7.558,-3,28,20.442,67,0,0,0,0
7/28/2017,7,6,1,7.744,2,19,11.256,67,0,0,0,0
7/28/2017,7,6,19,7.84,-2,28,20.16,67,0,0,0,0
7/28/2017,7,6,18,8.782,1,29,20.218,67,0,0,0,0
7/28/2017,7,6,2,9,-2,19,10,67,0,0,0,0
8/8/2017,8,3,4,5.09,-5,12,6.91,71,0,0,0,0
8/8/2017,8,3,22,5.128,1,21,15.872,71,0,0,0,0
8/8/2017,8,3,20,5.724,0,23,17.276,71,0,0,0,0
8/8/2017,8,3,5,5.744,-2,12,6.256,71,0,0,0,0
8/8/2017,8,3,21,6.128,-1,22,15.872,71,0,0,0,0
8/8/2017,8,3,19,6.506,-4,25,18.494,71,0,0,0,0
8/8/2017,8,3,23,6.987,-10,21,14.013,71,0,0,0,0
8/8/2017,8,3,17,7.109,-1,29,21.891,71,0,0,0,0
8/8/2017,8,3,6,7.147,2,14,6.853,71,0,0,0,0
8/8/2017,8,3,18,7.333,-2,27,19.667,71,0,0,0,0
8/8/2017,8,3,0,7.872,-7,19,11.128,71,0,0,0,0
8/8/2017,8,3,3,8.481,4,16,7.519,71,0,0,0,0
8/8/2017,8,3,9,8.558,3,26,17.442,71,0,0,0,0
8/8/2017,8,3,7,8.808,4,18,9.192,71,0,0,0,0
8/8/2017,8,3,1,9.481,0,19,9.519,71,0,0,0,0
8/8/2017,8,3,10,9.737,4,30,20.263,71,0,1,0,1
8/8/2017,8,3,15,10.205,1,31,20.795,71,0,0,0,0
8/8/2017,8,3,14,10.41,-3,31,20.59,71,0,0,0,0
8/8/2017,8,3,16,10.455,-5,32,21.545,71,0,0,0,0
8/8/2017,8,3,2,10.59,2,19,8.41,71,0,0,0,0
8/8/2017,8,3,8,10.795,3,24,13.205,71,0,0,0,0
8/8/2017,8,3,13,11.442,-1,31,19.558,71,0,0,0,0
8/8/2017,8,3,11,11.571,-8,31,19.429,71,0,0,0,0
8/8/2017,8,3,12,11.782,4,31,19.218,71,0,0,0,0
8/19/2017,8,7,20,0.186,-10,19,18.814,76,0,0,0,0
8/19/2017,8,7,17,0.667,0,19,18.333,76,0,0,0,0
8/19/2017,8,7,12,1.186,1,19,17.814,76,0,0,0,0
8/19/2017,8,7,14,1.301,-1,20,18.699,76,0,1,1,1
8/19/2017,8,7,22,1.41,2,18,16.59,76,0,0,0,0
8/19/2017,8,7,21,1.712,3,19,17.288,76,0,0,0,0
8/19/2017,8,7,15,1.878,-4,20,18.122,76,0,0,0,0
8/19/2017,8,7,16,1.917,-2,21,19.083,76,0,0,0,0
8/19/2017,8,7,13,2.141,1,20,17.859,76,0,0,0,0
8/19/2017,8,7,11,2.5,0,19,16.5,76,0,0,0,0
8/19/2017,8,7,18,2.564,-4,21,18.436,76,0,0,0,0
8/19/2017,8,7,23,2.801,-10,18,15.199,76,0,0,0,0
8/19/2017,8,7,6,3.096,0,9,5.904,76,0,0,0,0
8/19/2017,8,7,19,3.372,10,23,19.628,76,0,0,0,0
8/19/2017,8,7,10,4.141,2,18,13.859,76,0,0,0,0
8/19/2017,8,7,8,4.686,-1,15,10.314,76,0,0,0,0
8/19/2017,8,7,0,5.34,0,20,14.66,76,0,0,0,0
8/19/2017,8,7,5,5.532,-2,12,6.468,76,0,0,0,0
8/19/2017,8,7,9,5.686,3,18,12.314,76,0,0,0,0
8/19/2017,8,7,7,6.173,3,14,7.827,76,0,0,0,0
8/19/2017,8,7,1,6.712,-11,20,13.288,76,0,0,0,0
8/19/2017,8,7,4,6.731,-2,15,8.269,76,0,0,0,0
8/19/2017,8,7,3,7.724,-3,18,10.276,76,0,0,0,0
8/19/2017,8,7,2,7.923,3,20,12.077,76,0,0,0,0
8/20/2017,8,1,6,-0.615,-1,6,6.615,72,0,0,1,0
8/20/2017,8,1,4,1.462,-1,11,9.538,72,0,0,0,0
8/20/2017,8,1,3,1.654,-7,14,12.346,72,0,0,0,0
8/20/2017,8,1,14,1.724,2,20,18.276,72,0,0,0,0
8/20/2017,8,1,12,1.936,-1,19,17.064,72,0,0,0,0
8/20/2017,8,1,5,2.571,2,10,7.429,72,0,0,0,0
8/20/2017,8,1,13,2.75,5,20,17.25,72,0,0,0,0
8/20/2017,8,1,1,2.795,-1,17,14.205,72,0,0,0,0
8/20/2017,8,1,15,2.846,-2,20,17.154,72,0,0,0,0
8/20/2017,8,1,2,2.936,-3,17,14.064,72,0,0,0,0
8/20/2017,8,1,8,3.365,-1,14,10.635,72,0,0,0,0
8/20/2017,8,1,7,3.397,0,11,7.603,72,0,0,0,0
8/20/2017,8,1,10,3.5,12,18,14.5,72,0,1,0,1
8/20/2017,8,1,11,3.66,1,19,15.34,72,0,0,0,0
8/20/2017,8,1,9,3.885,3,16,12.115,72,0,0,0,0
8/20/2017,8,1,0,3.955,1,17,13.045,72,0,0,0,0
8/20/2017,8,1,21,4.949,-2,21,16.051,72,0,0,0,0
8/20/2017,8,1,16,5.173,2,23,17.827,72,0,0,0,0
8/20/2017,8,1,22,5.385,-11,20,14.615,72,0,0,0,0
8/20/2017,8,1,17,5.494,-1,24,18.506,72,0,0,0,0
8/20/2017,8,1,20,5.833,3,23,17.167,72,0,0,0,0
8/20/2017,8,1,23,6.019,-11,20,13.981,72,0,0,0,0
8/20/2017,8,1,18,6.904,-2,24,17.096,72,0,0,0,0
8/20/2017,8,1,19,8.115,3,25,16.885,72,0,0,0,0
8/22/2017,8,3,5,0.718,0,7,6.282,73,0,1,1,1
8/22/2017,8,3,6,1.141,2,8,6.859,73,0,0,0,0
8/22/2017,8,3,9,1.346,0,19,17.654,73,0,0,0,0
8/22/2017,8,3,4,1.987,0,9,7.013,73,0,0,0,0
8/22/2017,8,3,10,3.346,-3,24,20.654,73,0,0,0,0
8/22/2017,8,3,7,4.679,0,14,9.321,73,0,0,0,0
8/22/2017,8,3,8,4.897,1,18,13.103,73,0,0,0,0
8/22/2017,8,3,12,4.949,0,24,19.051,73,0,0,0,0
8/22/2017,8,3,11,5.026,5,24,18.974,73,0,0,0,0
8/22/2017,8,3,13,5.167,-2,25,19.833,73,0,0,0,0
8/22/2017,8,3,0,5.205,-2,16,10.795,73,0,0,0,0
8/22/2017,8,3,3,5.237,3,13,7.763,73,0,0,0,0
8/22/2017,8,3,21,5.987,-1,22,16.013,73,0,0,0,0
8/22/2017,8,3,19,6.147,-1,25,18.853,73,0,0,0,0
8/22/2017,8,3,15,6.276,-3,27,20.724,73,0,0,0,0
8/22/2017,8,3,22,6.333,0,22,15.667,73,0,0,0,0
8/22/2017,8,3,14,6.558,2,27,20.442,73,0,0,0,0
8/22/2017,8,3,23,6.622,2,20,13.378,73,0,0,0,0
8/22/2017,8,3,17,6.66,5,28,21.34,73,0,0,0,0
8/22/2017,8,3,20,6.686,-10,24,17.314,73,0,0,0,0
8/22/2017,8,3,1,6.827,0,16,9.173,73,0,0,0,0
8/22/2017,8,3,18,7.269,1,27,19.731,73,0,0,0,0
8/22/2017,8,3,16,7.487,-7,29,21.513,73,0,0,0,0
8/22/2017,8,3,2,7.494,-1,16,8.506,73,0,0,0,0
9/1/2017,9,6,22,1.859,-1,19,17.141,91,0,0,0,0
9/1/2017,9,6,21,2.577,1,20,17.423,91,0,0,0,0
9/1/2017,9,6,23,3.224,-10,19,15.776,91,0,0,0,0
9/1/2017,9,6,11,3.615,4,23,19.385,91,0,0,0,0
9/1/2017,9,6,15,3.744,0,27,23.256,91,0,1,0,10
9/1/2017,9,6,13,3.795,0,25,21.205,91,0,0,0,0
9/1/2017,9,6,14,4.115,1,26,21.885,91,0,0,0,0
9/1/2017,9,6,12,4.122,5,24,19.878,91,0,1,0,3
9/1/2017,9,6,16,4.404,10,26,21.596,91,0,1,0,13
9/1/2017,9,6,5,4.5,-2,10,5.5,91,0,0,0,0
9/1/2017,9,6,4,4.66,1,11,6.34,91,0,0,0,0
9/1/2017,9,6,9,4.795,0,19,14.205,91,0,0,0,0
9/1/2017,9,6,7,5.051,2,14,8.949,91,0,0,0,0
9/1/2017,9,6,10,5.147,10,23,17.853,91,0,0,0,0
9/1/2017,9,6,6,5.365,-2,11,5.635,91,0,0,0,0
9/1/2017,9,6,20,5.885,-8,25,19.115,91,0,0,0,0
9/1/2017,9,6,3,5.994,0,15,9.006,91,0,0,0,0
9/1/2017,9,6,0,6.417,-2,18,11.583,91,0,0,0,0
9/1/2017,9,6,1,6.808,-4,18,11.192,91,0,0,0,0
9/1/2017,9,6,8,6.859,-1,18,11.141,91,0,0,0,0
9/1/2017,9,6,2,7.929,-1,18,10.071,91,0,0,0,0
9/1/2017,9,6,17,8.833,2,29,20.167,91,0,1,0,12
9/1/2017,9,6,19,9.686,-3,29,19.314,91,0,0,0,0
9/1/2017,9,6,18,14.596,-2,35,20.404,91,0,0,0,0
9/2/2017,9,7,20,1.212,3,20,18.788,91,0,1,1,4
9/2/2017,9,7,5,1.75,3,8,6.25,91,0,0,0,0
9/2/2017,9,7,0,2.212,-15,17,14.788,91,0,0,0,0
9/2/2017,9,7,6,3.064,-2,9,5.936,91,0,0,0,0
9/2/2017,9,7,22,3.218,1,20,16.782,91,0,1,0,4
9/2/2017,9,7,14,3.391,-2,22,18.609,91,0,1,0,3
9/2/2017,9,7,15,3.5,0,22,18.5,91,0,1,0,2
9/2/2017,9,7,21,3.577,2,21,17.423,91,0,1,0,12
9/2/2017,9,7,11,3.981,1,21,17.019,91,0,0,0,0
9/2/2017,9,7,1,4.045,-4,17,12.955,91,0,0,0,0
9/2/2017,9,7,13,4.154,16,22,17.846,91,0,1,0,3
9/2/2017,9,7,19,4.814,-10,25,20.186,91,0,1,0,1
9/2/2017,9,7,23,4.821,-11,20,15.179,91,0,0,0,0
9/2/2017,9,7,12,5.135,13,23,17.865,91,0,0,0,0
9/2/2017,9,7,3,5.244,2,15,9.756,91,0,0,0,0
9/2/2017,9,7,2,5.295,-2,17,11.705,91,0,0,0,0
9/2/2017,9,7,4,5.744,3,14,8.256,91,0,0,0,0
9/2/2017,9,7,8,5.782,10,16,10.218,91,0,1,0,1
9/2/2017,9,7,10,5.904,2,20,14.096,91,0,0,0,0
9/2/2017,9,7,16,6.859,10,26,19.141,91,0,0,0,0
9/2/2017,9,7,17,6.955,6,25,18.045,91,0,1,0,2
9/2/2017,9,7,7,7.167,1,15,7.833,91,0,0,0,0
9/2/2017,9,7,9,8.526,7,21,12.474,91,0,0,0,0
9/2/2017,9,7,18,9.628,-1,28,18.372,91,0,1,0,2
9/3/2017,9,1,5,1.494,-5,9,7.506,86,0,0,0,0
9/3/2017,9,1,6,1.551,0,8,6.449,86,0,0,0,0
9/3/2017,9,1,12,1.776,-4,19,17.224,86,0,1,1,2
9/3/2017,9,1,14,1.853,-1,20,18.147,86,0,0,0,0
9/3/2017,9,1,17,2.41,1,21,18.59,86,0,0,0,0
9/3/2017,9,1,16,2.551,0,21,18.449,86,0,0,0,0
9/3/2017,9,1,13,2.808,1,20,17.192,86,0,0,0,0
9/3/2017,9,1,11,2.814,5,19,16.186,86,0,0,0,0
9/3/2017,9,1,15,2.878,0,20,17.122,86,0,0,0,0
9/3/2017,9,1,2,3.013,-1,17,13.987,86,0,1,0,2
9/3/2017,9,1,10,3.064,3,18,14.936,86,0,1,0,2
9/3/2017,9,1,1,3.295,-1,17,13.705,86,0,1,0,1
9/3/2017,9,1,21,3.442,13,20,16.558,86,0,0,0,0
9/3/2017,9,1,3,3.744,11,16,12.256,86,0,1,0,4
9/3/2017,9,1,9,4.122,2,16,11.878,86,0,1,0,3
9/3/2017,9,1,22,4.391,-3,19,14.609,86,0,0,0,0
9/3/2017,9,1,8,4.436,5,15,10.564,86,0,1,0,1
9/3/2017,9,1,4,4.596,-2,14,9.404,86,0,0,0,0
9/3/2017,9,1,18,4.865,1,22,17.135,86,0,0,0,0
9/3/2017,9,1,20,5.09,-3,22,16.91,86,0,0,0,0
9/3/2017,9,1,0,5.16,1,18,12.84,86,0,1,0,2
9/3/2017,9,1,23,5.429,-2,19,13.571,86,0,0,0,0
9/3/2017,9,1,19,6.571,-1,23,16.429,86,0,0,0,0
9/3/2017,9,1,7,6.667,2,14,7.333,86,0,0,0,0
9/7/2017,9,5,9,-0.526,-1,16,16.526,73,0,0,1,0
9/7/2017,9,5,12,0.192,-2,22,21.808,73,0,0,0,0
9/7/2017,9,5,11,0.929,0,22,21.071,73,0,0,0,0
9/7/2017,9,5,13,0.949,2,23,22.051,73,0,0,0,0
9/7/2017,9,5,8,1.744,4,15,13.256,73,0,0,0,0
9/7/2017,9,5,10,1.788,4,21,19.212,73,0,0,0,0
9/7/2017,9,5,18,2.327,-3,22,19.673,73,0,1,0,1
9/7/2017,9,5,14,2.596,-2,25,22.404,73,0,0,0,0
